"Titulo","Precio","URL"
"Smart Watch Smart Band M4 Cardio Tactil Inteligente Sport ","2.399","https://articulo.mercadolibre.com.ar/MLA-1136694713-smart-watch-smart-band-m4-cardio-tactil-inteligente-sport-_JM#position=12&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Reloj Garmin Enduro Titanio Malla Nylon Carga Solar Maratón","505.999","https://articulo.mercadolibre.com.ar/MLA-909570612-reloj-garmin-enduro-titanio-malla-nylon-carga-solar-maraton-_JM#position=13&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Digilink Always-on Ceramic Negro 027x","50.971","https://articulo.mercadolibre.com.ar/MLA-1150845716-smartwatch-digilink-always-on-ceramic-negro-027x-_JM#position=14&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Blitzwolf Bw-ah1 Smart Watch Reloj Inteligente Elegante","11.990","https://articulo.mercadolibre.com.ar/MLA-1135427872-blitzwolf-bw-ah1-smart-watch-reloj-inteligente-elegante-_JM#position=15&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Reloj Smartwatch Knock Out 5126 Ag Oficial ","30.570","https://articulo.mercadolibre.com.ar/MLA-1267683373-reloj-smartwatch-knock-out-5126-ag-oficial-_JM#position=16&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Reloj Inteligente Dt3 Mini Gps Llamadas 42 Mm","38.49330","https://articulo.mercadolibre.com.ar/MLA-1122125820-smartwatch-reloj-inteligente-dt3-mini-gps-llamadas-42-mm-_JM#position=17&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Xiaomi Mi Band 6 Smartwatch Reloj Inteligente + Film (leer)","12.999","https://articulo.mercadolibre.com.ar/MLA-1373099785-xiaomi-mi-band-6-smartwatch-reloj-inteligente-film-leer-_JM#position=18&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartband Amazfit GTR 4 1.43""  malla  racetrack grey y bisel  negro","104.998","https://www.mercadolibre.com.ar/smartband-amazfit-gtr-4-143-malla-racetrack-grey-y-bisel-negro/p/MLA19892287?pdp_filters=category:MLA352679#searchVariation=MLA19892287&position=1&search_layout=stack&type=product&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Reloj Inteligente D18 Heart Rate","3.2295","https://articulo.mercadolibre.com.ar/MLA-1365375981-smartwatch-reloj-inteligente-d18-heart-rate-_JM#position=19&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Smart Bracelet D20 Reloj Inteligente Y68 ","2.999","https://articulo.mercadolibre.com.ar/MLA-1167891560-smartwatch-smart-bracelet-d20-reloj-inteligente-y68-_JM#position=20&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Nictom Smartwatch NT03 caja  negra  malla  blanca de  silicona","5.30910","https://www.mercadolibre.com.ar/smartwatch-nictom-smartwatch-nt03-caja-negra-malla-blanca-de-silicona/p/MLA17353250?pdp_filters=category:MLA352679#searchVariation=MLA17353250&position=2&search_layout=stack&type=product&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Reloj Inteligente Jd Andina Negro Spo2 + Cuota -*","19.999","https://articulo.mercadolibre.com.ar/MLA-1157599196-smartwatch-reloj-inteligente-jd-andina-negro-spo2-cuota--_JM#position=21&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Reloj Inteligente Imilab W01 Negro Spo2 + Cuota-*","24.599","https://articulo.mercadolibre.com.ar/MLA-1147335606-smartwatch-reloj-inteligente-imilab-w01-negro-spo2-cuota--_JM#position=22&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Reloj Smartband Inteligente Mujer Hombre Malla Turquesa ","3.580","https://articulo.mercadolibre.com.ar/MLA-1136566351-reloj-smartband-inteligente-mujer-hombre-malla-turquesa-_JM#position=23&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Reloj Inteligente Mibro Color Oxímetro Cardio F","21.800","https://www.mercadolibre.com.ar/smartwatch-reloj-inteligente-mibro-color-oximetro-cardio-f/p/MLA19880288?pdp_filters=category:MLA352679#searchVariation=MLA19880288&position=3&search_layout=stack&type=product&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch  Mibro Watch A1 1 28'' Amoled 5atm Black","16.99915","https://articulo.mercadolibre.com.ar/MLA-1370329147-smartwatch-mibro-watch-a1-128-amoled-5atm-black-_JM#position=24&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Reloj Smartwatch Para Niños Havif M81 Conexion Bluetooth Diseño De La Malla Gatito Color De La Malla Rosa Color Del Bisel Rosa Color De La Caja Rosa","8.952","https://www.mercadolibre.com.ar/reloj-smartwatch-para-ninos-havif-m81-conexion-bluetooth-diseno-de-la-malla-gatito-color-de-la-malla-rosa-color-del-bisel-rosa-color-de-la-caja-rosa/p/MLA23871803?pdp_filters=category:MLA352679#searchVariation=MLA23871803&position=4&search_layout=stack&type=product&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Mibro Gs Amoled 1.43'' Gps 70 Modos Black","37.99915","https://articulo.mercadolibre.com.ar/MLA-1417382876-smartwatch-mibro-gs-amoled-143-gps-70-modos-black-_JM#position=25&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smart Wach Gt08","22.500","https://articulo.mercadolibre.com.ar/MLA-1117124184-smart-wach-gt08-_JM#position=26&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Xiaomi Reloj Inteligente Ips Lcd 4 PuLG Google Assist Bluetooth 5.0 Wifi 2 4 Ghz","71.2475","https://www.mercadolibre.com.ar/xiaomi-reloj-inteligente-ips-lcd-4-pulg-google-assist-bluetooth-50-wifi-24-ghz/p/MLA19690491?pdp_filters=category:MLA352679#searchVariation=MLA19690491&position=5&search_layout=stack&type=product&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch L13 Reloj Inteligente Compatible Android Y Ios ","17.999","https://articulo.mercadolibre.com.ar/MLA-1118624076-smartwatch-l13-reloj-inteligente-compatible-android-y-ios-_JM#position=27&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smart Watch Band M4 Reloj Inteligente Bluetooth + Malla Roja","2.69910","https://articulo.mercadolibre.com.ar/MLA-1140340922-smart-watch-band-m4-reloj-inteligente-bluetooth-malla-roja-_JM#position=28&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smart Band Watch Sw64 Reloj Deportivo Ritmo Cardiaco ","11.999","https://articulo.mercadolibre.com.ar/MLA-831638250-smart-band-watch-sw64-reloj-deportivo-ritmo-cardiaco-_JM#position=29&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Reloj Smartwatch Con Gps X29 Running Deportes Oxigeno ","26.500","https://articulo.mercadolibre.com.ar/MLA-1122042672-reloj-smartwatch-con-gps-x29-running-deportes-oxigeno-_JM#position=30&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Kospet Kp Tank T2 1 43  Amoled / 47mm Black","46.004","https://articulo.mercadolibre.com.ar/MLA-1366743639-smartwatch-kospet-kp-tank-t2-143-amoled-47mm-black-_JM#position=31&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Dtno. 1.7 Gps Nfc Asistente De Voz ","23.990","https://articulo.mercadolibre.com.ar/MLA-1299151357-smartwatch-dtno-17-gps-nfc-asistente-de-voz-_JM#position=32&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smart Band Watch Reloj Inteligente Deportes Salud Tarjeta","6.999","https://articulo.mercadolibre.com.ar/MLA-1176237860-smart-band-watch-reloj-inteligente-deportes-salud-tarjeta-_JM#position=33&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Reloj Smartwatch Fenix 7s Solar Garmin Mapa Musica Pulse Ox","420.4398","https://articulo.mercadolibre.com.ar/MLA-1121739695-reloj-smartwatch-fenix-7s-solar-garmin-mapa-musica-pulse-ox-_JM#position=34&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Amazfit GTR Mini Sport 1.28"" caja  negra  malla de  silicona","69.599","https://www.mercadolibre.com.ar/smartwatch-amazfit-gtr-mini-sport-128-caja-negra-malla-de-silicona/p/MLA23534536?pdp_filters=category:MLA352679#searchVariation=MLA23534536&position=6&search_layout=stack&type=product&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Reloj Inteligente Smartwatch Kiselect Calling Ks (negro) ","30.44913","https://articulo.mercadolibre.com.ar/MLA-1361558143-reloj-inteligente-smartwatch-kiselect-calling-ks-negro-_JM#position=35&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Reloj Smart Watch W35 Deportivo Ecg Calculadora Llamadas","9.990","https://articulo.mercadolibre.com.ar/MLA-1362451892-reloj-smart-watch-w35-deportivo-ecg-calculadora-llamadas-_JM#position=36&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smart Watch Xs8 Max Llamadas ","15.999","https://articulo.mercadolibre.com.ar/MLA-1361158667-smart-watch-xs8-max-llamadas-_JM#position=37&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Bandit M6 Fitness Deporte Notificador Clima Salud","5.399","https://articulo.mercadolibre.com.ar/MLA-1361601007-smartwatch-bandit-m6-fitness-deporte-notificador-clima-salud-_JM#position=38&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Colmi V33 1.09"" caja 41.5mm  negra  malla  negra de  silicona deportiva y bisel  plata","28.155","https://www.mercadolibre.com.ar/smartwatch-colmi-v33-109-caja-415mm-negra-malla-negra-de-silicona-deportiva-y-bisel-plata/p/MLA19970498?pdp_filters=category:MLA352679#searchVariation=MLA19970498&position=7&search_layout=stack&type=product&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Reloj Inteligente Amazfit Gtr 3 Gris Android Ios","81.999","https://articulo.mercadolibre.com.ar/MLA-1275984229-smartwatch-reloj-inteligente-amazfit-gtr-3-gris-android-ios-_JM#position=39&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Amazfit Gts 4 Mini Blanco 1 65 Amoled Sumergible","49.999","https://articulo.mercadolibre.com.ar/MLA-1177795952-smartwatch-amazfit-gts-4-mini-blanco-165-amoled-sumergible-_JM#position=40&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Reloj Fk78+auriculares Inalambricos M11","33.29910","https://articulo.mercadolibre.com.ar/MLA-1141506059-smartwatch-reloj-fk78auriculares-inalambricos-m11-_JM#position=41&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Reloj Inteligente Xiaomi Watch S1 Active Blanco 5atm","84.999","https://www.mercadolibre.com.ar/smartwatch-reloj-inteligente-xiaomi-watch-s1-active-blanco-5atm/p/MLA19690489?pdp_filters=category:MLA352679#searchVariation=MLA19690489&position=8&search_layout=stack&type=product&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Reloj Inteligente Smartwatch Deportivo Bluetooth Presion Nfc","18.14610","https://articulo.mercadolibre.com.ar/MLA-1316356540-reloj-inteligente-smartwatch-deportivo-bluetooth-presion-nfc-_JM#position=42&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Colmi Land 2s Full Touch Controlador Fitness ","33.4838","https://articulo.mercadolibre.com.ar/MLA-1365572411-smartwatch-colmi-land-2s-full-touch-controlador-fitness-_JM#position=43&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Hw22 Doble Malla De Regalo! Bluetooth Ios-android","15.999","https://articulo.mercadolibre.com.ar/MLA-1420558762-smartwatch-hw22-doble-malla-de-regalo-bluetooth-ios-android-_JM#position=44&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch T500  Smart Watch 1.54    Malla  De Silicona","4.999","https://articulo.mercadolibre.com.ar/MLA-1398465214-smartwatch-t500-smart-watch-154-malla-de-silicona-_JM#position=45&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Reloj Inteligente Jd Milán Rosa 1.96 Spo2 + Cta","21.299","https://articulo.mercadolibre.com.ar/MLA-1410235268-smartwatch-reloj-inteligente-jd-milan-rosa-196-spo2-cta-_JM#position=46&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Reloj Inteligente Smartwatch Realme Watch 3 Pro ","49.899","https://articulo.mercadolibre.com.ar/MLA-1391760016-reloj-inteligente-smartwatch-realme-watch-3-pro-_JM#position=47&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Xiaomi Kieslect Calling Watch Kr Llamadas Juegos","27.669","https://articulo.mercadolibre.com.ar/MLA-1155418611-smartwatch-xiaomi-kieslect-calling-watch-kr-llamadas-juegos-_JM#position=48&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Reloj Smartwatch Mistral Smt-w65-01","29.970","https://articulo.mercadolibre.com.ar/MLA-1263953651-reloj-smartwatch-mistral-smt-w65-01-_JM#position=49&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Smartwatch Reloj Inteligente Xiaomi Mi Kieslect L11 Pcreg","26.079","https://articulo.mercadolibre.com.ar/MLA-1363531153-smartwatch-reloj-inteligente-xiaomi-mi-kieslect-l11-pcreg-_JM#position=50&search_layout=stack&type=item&tracking_id=4d12082a-55fb-413a-b89c-a30731448955"
"Reloj Smartwatch Colmi Sky 8 Negro Deportivo Ss","18.436","https://www.mercadolibre.com.ar/reloj-smartwatch-colmi-sky-8-negro-deportivo-ss/p/MLA23075944?pdp_filters=category:MLA352679#searchVariation=MLA23075944&position=1&search_layout=stack&type=product&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Smartwatch Kieslect Ks Calling Watch Ultra Amoled ","36.2819","https://articulo.mercadolibre.com.ar/MLA-1418565524-reloj-smartwatch-kieslect-ks-calling-watch-ultra-amoled-_JM#position=6&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Smartwatch Tressa Sw-156 Agente Oficial   Amsterdamarg","21.29910","https://articulo.mercadolibre.com.ar/MLA-1141035699-reloj-smartwatch-tressa-sw-156-agente-oficial-amsterdamarg-_JM#position=7&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Gps Smartwatch Bluetooth Running Distancia CalorÃ­as","49.799","https://articulo.mercadolibre.com.ar/MLA-1369820951-reloj-gps-smartwatch-bluetooth-running-distancia-calorias-_JM#position=8&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Reloj Inteligente Dt8 Ultra Max Doble Correa","42.490","https://articulo.mercadolibre.com.ar/MLA-1423698520-smartwatch-reloj-inteligente-dt8-ultra-max-doble-correa-_JM#position=9&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Smartwatch Skmei Tlw08 Plus Caja 52mm Estuche Original","5.09115","https://articulo.mercadolibre.com.ar/MLA-927146064-reloj-smartwatch-skmei-tlw08-plus-caja-52mm-estuche-original-_JM#position=10&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Inteligente Unisex Padgene Dz09 - Plata C/negro","36.699","https://articulo.mercadolibre.com.ar/MLA-1319265016-reloj-inteligente-unisex-padgene-dz09-plata-cnegro-_JM#position=11&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Garmin Reloj Smartwatch Venu 2 Gps Spotify Fitness Amoled","199.999","https://articulo.mercadolibre.com.ar/MLA-1292489697-garmin-reloj-smartwatch-venu-2-gps-spotify-fitness-amoled-_JM#position=12&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Smartwatch Colmi V23 Negro Salud Notificaciones","49.495","https://articulo.mercadolibre.com.ar/MLA-1289284870-reloj-smartwatch-colmi-v23-negro-salud-notificaciones-_JM#position=13&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Hw12 Doble Malla De Regalo! - Llamadas Mensajes ","23.000","https://articulo.mercadolibre.com.ar/MLA-920785179-smartwatch-hw12-doble-malla-de-regalo-llamadas-mensajes-_JM#position=14&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Krypton Ip67 Pantalla 1 96 Amoled Deportes Salud","19.499","https://articulo.mercadolibre.com.ar/MLA-1367996971-smartwatch-krypton-ip67-pantalla-196-amoled-deportes-salud-_JM#position=15&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Smart Band 5 ElastÃ³merotermoplÃ¡stico Daikon Bm-m5","6.75820","https://articulo.mercadolibre.com.ar/MLA-918211724-reloj-smart-band-5-elastomerotermoplastico-daikon-bm-m5-_JM#position=16&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Smartwatch Ultramax Serie 8 Pantalla 2  49mm","23.999","https://articulo.mercadolibre.com.ar/MLA-1419596810-reloj-smartwatch-ultramax-serie-8-pantalla-2-49mm-_JM#position=17&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Reloj Targa Smartband 4 Control Pasos Android Ios Color De La Malla Azul","2.499","https://www.mercadolibre.com.ar/smartwatch-reloj-targa-smartband-4-control-pasos-android-ios-color-de-la-malla-azul/p/MLA22098898?pdp_filters=category:MLA352679#searchVariation=MLA22098898&position=2&search_layout=stack&type=product&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Inteligente P/niÃ±os Iniupo Con Juegos-azul","48.499","https://articulo.mercadolibre.com.ar/MLA-1320320693-reloj-inteligente-pninos-iniupo-con-juegos-azul-_JM#position=18&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Smartwatch Inteligent Mujer P/ Samsung Xiaomi Moto Ios","13.599","https://articulo.mercadolibre.com.ar/MLA-926563791-reloj-smartwatch-inteligent-mujer-p-samsung-xiaomi-moto-ios-_JM#position=19&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Reloj Inteligente Xiaomi S1 Negro 1.43 Gps +cuota","137.999","https://www.mercadolibre.com.ar/smartwatch-reloj-inteligente-xiaomi-s1-negro-143-gps-cuota/p/MLA21252071?pdp_filters=category:MLA352679#searchVariation=MLA21252071&position=3&search_layout=stack&type=product&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Reloj Inteligente Dt4+ Llamadas Gps Android Ios","42.24335","https://articulo.mercadolibre.com.ar/MLA-1118157890-smartwatch-reloj-inteligente-dt4-llamadas-gps-android-ios-_JM#position=20&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Inteligent Smartwatch Liviano Compatible Todo Movil","19.1005","https://articulo.mercadolibre.com.ar/MLA-934584307-reloj-inteligent-smartwatch-liviano-compatible-todo-movil-_JM#position=21&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Tressa Sw163 Reloj Inteligente Tressa Sw163","20.999","https://articulo.mercadolibre.com.ar/MLA-1217050531-smartwatch-tressa-sw163-reloj-inteligente-tressa-sw163-_JM#position=22&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Reloj Xiaomi Mi Redmi Watch 2 Lite Negro Gps Spo2","32.399","https://articulo.mercadolibre.com.ar/MLA-1119667741-smartwatch-reloj-xiaomi-mi-redmi-watch-2-lite-negro-gps-spo2-_JM#position=23&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch John L. Cook Unisex Dinamic Crono Multi-deporte","24.309","https://articulo.mercadolibre.com.ar/MLA-1132089053-smartwatch-john-l-cook-unisex-dinamic-crono-multi-deporte-_JM#position=24&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartband M6 Reloj Inteligente Fitnes Presion Ritmo Cardiaco","2.224","https://www.mercadolibre.com.ar/smartband-m6-reloj-inteligente-fitnes-presion-ritmo-cardiaco/p/MLA19915046?pdp_filters=category:MLA352679#searchVariation=MLA19915046&position=4&search_layout=stack&type=product&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch L8 Reloj Sumergible Electrocardiograma Ecg 2019","18.590","https://articulo.mercadolibre.com.ar/MLA-789379204-smartwatch-l8-reloj-sumergible-electrocardiograma-ecg-2019-_JM#position=25&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Gps Forerunner 45 Running Grande Pulsometro Correr","86.999","https://articulo.mercadolibre.com.ar/MLA-789850628-reloj-gps-forerunner-45-running-grande-pulsometro-correr-_JM#position=26&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch X-view Quantum Q1 Reloj Inteligente Metal Gtia ","18.999","https://articulo.mercadolibre.com.ar/MLA-1145153910-smartwatch-x-view-quantum-q1-reloj-inteligente-metal-gtia-_JM#position=27&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Combo Smartwatch D18 + Auriculares A6s ... 5 Colores","7.800","https://articulo.mercadolibre.com.ar/MLA-1217108521-combo-smartwatch-d18-auriculares-a6s-5-colores-_JM#position=28&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smart Watch 8 Ultra Hk8 Promax Pantalla Amoled P Android/ios","41.000","https://articulo.mercadolibre.com.ar/MLA-1423073540-smart-watch-8-ultra-hk8-promax-pantalla-amoled-p-androidios-_JM#position=29&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Reloj Inteligente Dt N0.1 Dt8 Ultra","33.500","https://articulo.mercadolibre.com.ar/MLA-1412000696-smartwatch-reloj-inteligente-dt-n01-dt8-ultra-_JM#position=30&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smarwatch Amazfit Pop 2 Pantalla 1.78  Llamadas Bt A2290","52.499","https://articulo.mercadolibre.com.ar/MLA-1371906081-smarwatch-amazfit-pop-2-pantalla-178-llamadas-bt-a2290-_JM#position=31&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Spigen Tough Armor Designed For Apple Watch Case For 44mm","21.999","https://articulo.mercadolibre.com.ar/MLA-881221026-spigen-tough-armor-designed-for-apple-watch-case-for-44mm-_JM#position=32&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Reloj Inteligente D18 Heart Rate Modelo 2022 !!","3.559","https://articulo.mercadolibre.com.ar/MLA-1372262491-smartwatch-reloj-inteligente-d18-heart-rate-modelo-2022--_JM#position=33&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch  Mibro Watch A1 1 28'' Amoled 5atm Black","23.99911","https://articulo.mercadolibre.com.ar/MLA-1420578788-smartwatch-mibro-watch-a1-128-amoled-5atm-black-_JM#position=34&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Smartwatch Kieslect Calling Watch Kr Pro Negro","25.500","https://articulo.mercadolibre.com.ar/MLA-1367805379-reloj-smartwatch-kieslect-calling-watch-kr-pro-negro-_JM#position=35&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
" Fitband Brazalete Reloj Deportivo M3 Calorias Pulso Presion","2.999","https://articulo.mercadolibre.com.ar/MLA-684755731-fitband-brazalete-reloj-deportivo-m3-calorias-pulso-presion-_JM#position=36&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Smartwatch T200 Plus Llamadas Mic Notificaciones Salud","11.8745","https://articulo.mercadolibre.com.ar/MLA-1249317501-reloj-smartwatch-t200-plus-llamadas-mic-notificaciones-salud-_JM#position=37&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Deportivo Skmei Sumergible Cronometro Dual Cronometro","5.599","https://articulo.mercadolibre.com.ar/MLA-1132891023-reloj-deportivo-skmei-sumergible-cronometro-dual-cronometro-_JM#position=38&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Garmin Forerunner 255 Musica Spotify Smartwatch","169.999","https://articulo.mercadolibre.com.ar/MLA-1145594705-reloj-garmin-forerunner-255-musica-spotify-smartwatch-_JM#position=39&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Hw22 - Llamadas Mensajes Fondos Interactivos!","23.000","https://articulo.mercadolibre.com.ar/MLA-1110252744-smartwatch-hw22-llamadas-mensajes-fondos-interactivos-_JM#position=40&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Mi Bro Watch C2 Reloj Inteligente Sumergible","18.714","https://articulo.mercadolibre.com.ar/MLA-1387162198-smartwatch-mi-bro-watch-c2-reloj-inteligente-sumergible-_JM#position=41&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Reloj Inteligente Noga Ng-sw07 Android Ios ","14.21110","https://articulo.mercadolibre.com.ar/MLA-1315737421-smartwatch-reloj-inteligente-noga-ng-sw07-android-ios-_JM#position=42&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Smartwatch Colmi Hd8 Ultra Black Strap Ss","59.595","https://articulo.mercadolibre.com.ar/MLA-1414102550-smartwatch-colmi-hd8-ultra-black-strap-ss-_JM#position=43&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Smartwatch Inteligente Y13 Metal Llamadas Y Mensajes ","18.5245","https://articulo.mercadolibre.com.ar/MLA-1179599605-reloj-smartwatch-inteligente-y13-metal-llamadas-y-mensajes-_JM#position=44&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
"Reloj Inteligente Smartwatch Noga Sw07 Android/ios Bt Sport","12.987","https://articulo.mercadolibre.com.ar/MLA-1110415093-reloj-inteligente-smartwatch-noga-sw07-androidios-bt-sport-_JM#position=45&search_layout=stack&type=item&tracking_id=b4bf195f-be67-46c1-bb2a-9b99484b690c"
